Address	Arkham - Entity	Arkham - Potential Match	Arkham - Twitter	Arkham - Tags

PT Weeth June 27
0x1cacf9f35a14c758f72c84cc3528fcc3387bb756			
0xc20a1e6be0644238e67bf3ea709bd53008f9380a			Tokenized ETH2 Staker
0xbcec191db981a3c6edff7f4cb8c94009df53dbd3			Tokenized ETH2 Staker
0xfd3a14471c6bc9244dc7d0b55706f64922b3044e			Early ANIME Holder, cognitiveillusions.eth, Beacon Depositor, Contract Deployer, cognitiveillusions.eth Owner, Early STG Holder, Tokenized ETH2 Staker
0x6949097796ba3ccedf32a741858c8daf0edba892			Tokenized ETH2 Staker
0x0f574d3e29224535533ed039e39c65911564770b			Contract Deployer, Tokenized ETH2 Staker
0xb0a79185b7640d6a3dbbdd1072a70d8f82f9095e	@hhy92406352	https://twitter.com/hhy92406352	Early WSG Holder, Early RABBIT Holder, "maimaiwanju" on OpenSea, Contract Deployer, Input Data Messenger
0xde1f10bd1ec716e3bf5bc11d61b775f51d681605			Tokenized ETH2 Staker
0xebabdd4919430bce4892764318aaeb34224c9f93			Tokenized ETH2 Staker
0x5cb0e6d1bc7335fc64982b8a3081de94535d9120			Tokenized ETH2 Staker
0x4ac9987a4d7f497772b7e76aa99c4514228acafe			Tokenized ETH2 Staker
0x5a029096962d988ca694d8077cc1bdacd373953e			Early STG Holder, Early METAV Holder, Early KATA Holder, OpenSea User, Tokenized ETH2 Staker, Contract Deployer
0x0eb21ed8543789c79bed81d85b13ea31e7ac805b			Contract Deployer, Early ACRE Holder, Early EPS Holder, schoad.eth, "schoad" on OpenSea, Contract Deployer, SushiSwap V2 Pool Deployer, sudoswap Pool Deployer, ERC20 Token Deployer, blackboxesmatter.eth Owner, ethercards.fuckyouandfuckoff.eth Manager, 🇬🇧007🇬🇧.eth Manager, ameripoor.eth Manager, stinkbids.eth Manager, genomesdao.schoad.eth Manager, shrimpwhale.eth Prev. Owner, 🇬🇧007🇬🇧.eth Prev. Owner, schoad.eth Owner, ameripoor.eth Owner, blackboxesmatter.eth Manager, schoad.eth Manager, fuckyouandfuckoff.eth Manager, dubios.eth Manager, whitelistgrinder.eth Manager, shrimpwhaleog.eth Prev. Owner, whitelistgrinder.eth Prev. Owner, fuckyouandfuckoff.eth Owner, sdx.eth Owner, amerifag.eth Owner, stinkbids.eth Owner, jamesbond007🔫.eth Owner, 🔫007🔫.eth Owner, dubios.eth Owner, asianext.eth Owner, americunt.eth Owner, americunt.eth Manager, asianext.eth Manager, taos.fuckyouandfuckoff.eth Manager, amerifag.eth Manager, jamesbond007🔫.eth Manager, sdx.eth Manager, 🔫007🔫.eth Manager, Early ENS Holder, Early LUSD Holder, Early REQ Holder, Early DIGG Holder, Early SWRV Holder, Early SOS Holder, Early STORJ Holder, Early CVX Holder, Early CRV Holder, Early BADGER Holder, Early RADAR Holder, Early X2Y2 Holder, Early GEAR Holder, Euler Finance Governance Delegator, BLUR Airdrop Recipient, Tokenized ETH2 Staker, Optimism Governance Delegator, Contract Deployer, MultiSig Deployer
0xff64289a8c3fd5e269bb2d0c116caceb7d6da49a			Tokenized ETH2 Staker
0xd2b2a8ab7a8c903501f4db4ee45c67522a4511ed			Tokenized ETH2 Staker
0xb7866b058ab5d56d4f5968228e3820a6a16d7b82			OpenSea User, Contract Deployer, ERC20 Token Deployer
0x3daa857ec75bf573ddc8c4f02091801c51b66028			
0x0513647e69d5b2acce36acc31a8895989cd5178a			Early WSG Holder, stake.tomx.eth, Validator, Contract Deployer, ERC20 Token Deployer, Beacon Depositor, stake.tomx.eth Manager, Early BNTY Holder, Early UNI Holder, Early RLC Holder, Early STORJ Holder, Early LRC Holder, Early TKN Holder, MEV Fee Recipient, Tokenized ETH2 Staker
0xeaa209fcaf11add56815c52eca92774c82b2d7e7			Tokenized ETH2 Staker
0xeb718aeecbb3c4683cf76277d67df7c52902b737	August (prev. Fractal)	https://x.com/fractalclearing	EIP-1967 Transparent Proxy
0x31aef52c2d620f3089c6bc333573e17be3e24633			Contract Deployer
0xb5c98c0d2861d39c538aff4e87cee946ffa1adf4			Tokenized ETH2 Staker
